[12:02:27] [Model]: Loading erfan226/persian-t5-paraphraser...                                    3900279738.py:115
                                                                                                                   
[12:02:35] [Data]: Reading data...                                                                3900279738.py:126
                                                                                                                   
FULL Dataset: (1488792, 2)
TRAIN Dataset: (1487303, 2)
TEST Dataset: (1489, 2)

[12:02:36] [Initiating Fine Tuning]...                                                            3900279738.py:175
 
                               Training Status                               
+---------------------------------------------------------------------------+
|Epoch | Steps |                            Loss                            |
|  2   | 7270  | tensor(2.2960, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7280  | tensor(2.4481, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7290  | tensor(2.5624, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7300  | tensor(2.5642, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7310  | tensor(2.6017, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7320  | tensor(2.4438, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7330  | tensor(2.6567, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7340  | tensor(2.4681, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7350  | tensor(2.5182, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7360  | tensor(2.5188, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7370  | tensor(2.5225, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7380  | tensor(2.5087, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7390  | tensor(2.5705, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7400  | tensor(2.7422, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7410  | tensor(2.5206, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7420  | tensor(2.3540, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7430  | tensor(2.5882, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7440  | tensor(2.4987, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7450  | tensor(2.4238, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7460  | tensor(2.5883, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7470  | tensor(2.3982, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7480  | tensor(2.4919, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7490  | tensor(2.4850, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7500  | tensor(2.3549, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7510  | tensor(2.8375, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7520  | tensor(2.3892, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7530  | tensor(2.2959, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7540  | tensor(2.6329, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7550  | tensor(2.6223, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7560  | tensor(2.6175, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7570  | tensor(2.4976, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7580  | tensor(2.5275, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7590  | tensor(2.4728, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7600  | tensor(2.4271, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7610  | tensor(2.7160, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7620  | tensor(2.5021, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7630  | tensor(2.7454, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7640  | tensor(2.5746, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7650  | tensor(2.5994, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7660  | tensor(2.8316, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7670  | tensor(2.5437, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7680  | tensor(2.5296, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7690  | tensor(2.4916, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7700  | tensor(2.6726, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7710  | tensor(2.7539, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7720  | tensor(2.5667, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7730  | tensor(2.5847, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7740  | tensor(2.6485, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7750  | tensor(2.7214, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7760  | tensor(2.3847, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7770  | tensor(2.7396, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7780  | tensor(2.6344, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7790  | tensor(2.4695, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7800  | tensor(2.2281, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7810  | tensor(2.6053, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7820  | tensor(2.4538, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7830  | tensor(2.4410, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7840  | tensor(2.6105, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7850  | tensor(2.7019, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7860  | tensor(2.3914, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7870  | tensor(2.5809, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7880  | tensor(2.6444, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7890  | tensor(2.3690, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7900  | tensor(2.6055, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7910  | tensor(2.5462, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7920  | tensor(2.5206, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7930  | tensor(2.6609, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7940  | tensor(2.6438, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7950  | tensor(2.6889, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7960  | tensor(2.5374, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7970  | tensor(2.5562, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7980  | tensor(2.4575, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 7990  | tensor(2.7794, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8000  | tensor(2.7521, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8010  | tensor(2.4745, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8020  | tensor(2.3841, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8030  | tensor(2.4354, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8040  | tensor(2.6027, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8050  | tensor(2.6961, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8060  | tensor(2.5554, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8070  | tensor(2.4452, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8080  | tensor(2.7333, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8090  | tensor(2.5747, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8100  | tensor(2.5856, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8110  | tensor(2.3289, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8120  | tensor(2.4752, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8130  | tensor(2.5138, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8140  | tensor(2.6333, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8150  | tensor(2.4490, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8160  | tensor(2.5612, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8170  | tensor(2.5709, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8180  | tensor(2.7532, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8190  | tensor(2.4876, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8200  | tensor(2.3789, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8210  | tensor(2.5777, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8220  | tensor(2.5086, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8230  | tensor(2.7414, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8240  | tensor(2.5294, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8250  | tensor(2.4177, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8260  | tensor(2.3596, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8270  | tensor(2.4171, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8280  | tensor(2.4942, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8290  | tensor(2.5378, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8300  | tensor(2.5253, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8310  | tensor(2.4366, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8320  | tensor(2.6942, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8330  | tensor(2.7379, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8340  | tensor(2.6250, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8350  | tensor(2.4546, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8360  | tensor(2.6431, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8370  | tensor(2.5009, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8380  | tensor(2.7004, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8390  | tensor(2.4519, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8400  | tensor(2.5355, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8410  | tensor(2.6353, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8420  | tensor(2.5286, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8430  | tensor(2.7262, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8440  | tensor(2.7472, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8450  | tensor(2.5603, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8460  | tensor(2.3866, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8470  | tensor(2.4856, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8480  | tensor(2.4022, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8490  | tensor(2.4790, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8500  | tensor(2.6310, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8510  | tensor(2.5292, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8520  | tensor(2.6761, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8530  | tensor(2.4012, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8540  | tensor(2.7193, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8550  | tensor(2.7271, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8560  | tensor(2.5101, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8570  | tensor(2.7119, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8580  | tensor(2.6036, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8590  | tensor(2.5133, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8600  | tensor(2.6118, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8610  | tensor(2.5680, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8620  | tensor(2.4933, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8630  | tensor(2.5402, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8640  | tensor(2.5813, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8650  | tensor(2.3455, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8660  | tensor(2.5217, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8670  | tensor(2.5683, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8680  | tensor(2.4835, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8690  | tensor(2.5412, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8700  | tensor(2.7150, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8710  | tensor(2.6264, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8720  | tensor(2.7047, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8730  | tensor(2.5334, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8740  | tensor(2.5850, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8750  | tensor(2.6588, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8760  | tensor(2.5337, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8770  | tensor(2.6180, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8780  | tensor(2.5278, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8790  | tensor(2.5824, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8800  | tensor(2.3684, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8810  | tensor(2.5639, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8820  | tensor(2.6077, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8830  | tensor(2.4160, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8840  | tensor(2.5237, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8850  | tensor(2.5165, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8860  | tensor(2.5076, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8870  | tensor(2.5028, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8880  | tensor(2.5735, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8890  | tensor(2.5033, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8900  | tensor(2.6555, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8910  | tensor(2.5267, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8920  | tensor(2.7759, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8930  | tensor(2.6800, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8940  | tensor(2.4331, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8950  | tensor(2.6265, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8960  | tensor(2.7157, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8970  | tensor(2.4111, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8980  | tensor(2.6435, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 8990  | tensor(2.5131, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9000  | tensor(2.4016, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9010  | tensor(2.4336, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9020  | tensor(2.6122, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9030  | tensor(2.4205, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9040  | tensor(2.6532, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9050  | tensor(2.4622, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9060  | tensor(2.5734, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9070  | tensor(2.5482, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9080  | tensor(2.5494, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9090  | tensor(2.4591, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9100  | tensor(2.7160, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9110  | tensor(2.3461, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9120  | tensor(2.5079, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9130  | tensor(2.5563, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9140  | tensor(2.6519, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9150  | tensor(2.4252, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9160  | tensor(2.8275, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9170  | tensor(2.4424, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9180  | tensor(2.3690, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9190  | tensor(2.4805, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9200  | tensor(2.5804, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9210  | tensor(2.4261, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9220  | tensor(2.8398, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9230  | tensor(2.4817, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9240  | tensor(2.5577, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9250  | tensor(2.4693, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9260  | tensor(2.3055, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9270  | tensor(2.5531, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9280  | tensor(2.3223, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9290  | tensor(2.4131, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9300  | tensor(2.4581, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9310  | tensor(2.4531, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9320  | tensor(2.5799, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9330  | tensor(2.5683, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9340  | tensor(2.5461, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9350  | tensor(2.3952, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9360  | tensor(2.4099, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9370  | tensor(2.4811, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9380  | tensor(2.5758, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9390  | tensor(2.4183, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9400  | tensor(2.7460, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9410  | tensor(2.6128, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9420  | tensor(2.4825, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9430  | tensor(2.6850, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9440  | tensor(2.5425, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9450  | tensor(2.3925, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9460  | tensor(2.7828, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9470  | tensor(2.6281, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9480  | tensor(2.6672, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9490  | tensor(2.6726, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9500  | tensor(2.3600, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9510  | tensor(2.6151, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9520  | tensor(2.5743, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9530  | tensor(2.5709, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9540  | tensor(2.6238, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9550  | tensor(2.5084, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9560  | tensor(2.6425, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9570  | tensor(2.6428, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9580  | tensor(2.4839, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9590  | tensor(2.4458, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9600  | tensor(2.3230, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9610  | tensor(2.5003, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9620  | tensor(2.7292, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9630  | tensor(2.5150, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9640  | tensor(2.4469, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9650  | tensor(2.5176, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9660  | tensor(2.5786, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9670  | tensor(2.3601, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9680  | tensor(2.5530, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9690  | tensor(2.4937, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9700  | tensor(2.3773, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9710  | tensor(2.5476, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9720  | tensor(2.4467, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9730  | tensor(2.5221, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9740  | tensor(2.3220, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9750  | tensor(2.6071, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9760  | tensor(2.5316, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9770  | tensor(2.5585, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9780  | tensor(2.6106, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9790  | tensor(2.6208, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9800  | tensor(2.6275, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9810  | tensor(2.4354, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9820  | tensor(2.3389, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9830  | tensor(2.6218, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9840  | tensor(2.5447, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9850  | tensor(2.6146, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9860  | tensor(2.6413, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9870  | tensor(2.2709, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9880  | tensor(2.8798, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9890  | tensor(2.4179, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9900  | tensor(2.7193, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9910  | tensor(2.3898, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9920  | tensor(2.6649, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9930  | tensor(2.5368, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9940  | tensor(2.3845, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9950  | tensor(2.5191, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9960  | tensor(2.4088, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  2   | 9970  | tensor(2.7237, device='cuda:0', grad_fn=<NllLossBackward0>)|
